user_id,movie_id,rating
799,4450,3
799,2768,5
799,1025,2
799,4852,3
799,2732,3
799,4364,2
799,102,3
799,2776,3
799,772,1
799,1272,4
799,3916,3
799,16,2
799,1737,2
799,4709,2
799,3594,3
799,3480,1
799,3717,2
799,982,3
799,3277,1
799,3909,5
799,4313,3
799,1907,4
799,4395,4
799,666,2
799,2789,2
799,3334,3
799,1972,3
799,3441,2
800,951,1
800,2233,3
800,96,3
800,2568,3
800,3527,2
800,1462,3
800,3067,1
800,4174,1
800,364,2
800,573,4
800,1839,1
800,746,3
800,226,3
800,4202,1
800,3643,4
800,287,1
800,2860,3
800,2457,2
800,711,5
800,1850,4
800,2018,3
800,622,2
800,4750,1
800,478,1
800,4567,2
800,2321,2
800,1482,4
800,13,2
800,4105,2
800,3143,1
800,686,2
800,658,3
800,1812,1
800,4367,2
800,2496,1
800,1467,3
800,2463,1
800,4469,1
800,2896,1
800,82,3
800,2678,2
801,2461,1
801,2553,1
801,3105,1
801,680,2
801,181,1
801,2141,3
801,2755,5
801,1438,3
801,3318,3
801,2646,1
801,978,2
801,3426,3
801,739,1
801,4787,1
801,4847,1
801,2068,2
801,3115,4
801,3622,2
801,4118,1
801,1901,1
801,2066,1
801,1300,2
801,2908,3
801,4584,4
801,4265,2
801,2144,3
801,40,4
801,3112,4
801,2418,3
801,1613,3
801,3542,1
801,1654,3
801,2338,1
801,1263,2
801,114,2
801,3494,2
801,3033,3
801,1689,2
802,3874,2
802,2724,4
802,4838,3
802,1855,2
802,3923,4
802,1488,1
802,4183,1
802,3329,3
802,1640,1
802,256,2
802,1968,1
802,4787,3
802,730,3
802,1817,1
802,4602,2
802,1571,2
802,2566,2
802,4707,2
802,973,2
802,4614,5
802,4504,2
802,278,2
802,4141,1
802,4596,1
802,1528,1
802,2240,4
802,1469,3
802,3239,4
802,3186,2
802,4766,3
802,4190,2
802,3471,5
802,2820,4
803,4313,1
803,638,4
803,3540,2
803,3657,1
803,4084,2
803,4634,3
803,551,2
803,1502,3
803,4437,3
803,2678,3
803,1042,3
803,2313,3
803,2160,4
803,3691,3
803,1516,3
803,4565,3
803,2207,2
803,969,3
803,57,4
803,2096,3
803,3380,2
803,3973,1
803,2241,4
803,4195,3
803,4275,5
803,3708,4
803,3860,1
803,1170,1
803,1070,3
803,4054,2
803,738,3
804,2195,3
804,2689,1
804,1757,3
804,4455,1
804,4267,1
804,3653,3
804,1784,1
804,4816,3
804,4275,3
804,1343,3
804,3422,1
804,4933,3
804,1792,2
804,488,2
804,4,4
804,224,2
804,3157,1
804,25,5
804,3135,3
804,3064,3
804,4806,1
804,74,4
804,84,3
804,156,3
804,431,3
804,1594,2
804,4407,1
804,542,2
804,1064,2
804,3841,2
804,3145,4
804,958,1
804,1413,4
804,3569,1
804,2530,4
804,1771,2
804,2369,1
804,4834,2
804,1196,3
805,4608,3
805,1591,5
805,607,3
805,1732,1
805,4244,2
805,1959,3
805,3925,1
805,4651,4
805,1073,4
805,86,4
805,3219,4
805,3502,1
805,2720,3
805,4531,3
805,3396,3
805,889,4
805,3312,1
805,3634,3
805,2654,3
805,2373,1
805,3768,3
805,3311,4
805,1743,5
805,900,2
805,307,3
805,2526,4
805,2460,3
805,2576,2
805,457,1
805,2803,3
805,3169,4
805,585,3
805,1752,4
805,239,2
805,3220,1
805,2614,5
805,3277,2
805,4151,3
805,4557,3
805,3999,3
805,2442,2
805,3144,4
805,4880,3
805,4497,3
806,4486,1
806,1533,3
806,2966,1
806,2530,2
806,2953,1
806,1754,1
806,290,1
806,2283,4
806,4060,2
806,2233,2
806,1862,2
806,4657,1
806,2478,1
806,3327,1
806,848,3
806,1083,4
806,1509,4
806,4891,2
806,3924,3
806,679,3
806,2635,4
806,3193,2
806,4510,3
806,3587,4
806,3627,3
806,1660,1
806,1044,2
806,2483,1
806,1072,4
806,720,2
806,4537,4
806,2124,4
807,2456,3
807,4863,1
807,3945,2
807,410,3
807,809,2
807,2769,3
807,2226,4
807,4864,1
807,3115,2
807,590,4
807,2217,3
807,4861,1
807,898,1
807,3078,3
807,1390,1
807,651,1
807,818,1
807,3880,3
807,4489,1
807,4757,1
807,1258,2
807,2353,5
807,1985,1
807,3476,1
807,1320,1
807,1972,4
807,4766,2
807,2200,1
807,4508,3
807,2377,1
807,959,3
807,1582,1
807,217,1
807,2194,3
807,1507,1
807,1137,3
807,4180,1
807,4655,2
807,870,2
807,4891,3
807,4392,1
807,4096,2
808,36,4
808,2384,3
808,4588,4
808,4916,2
808,4692,1
808,928,2
808,3545,1
808,3,2
808,3261,2
808,2555,1
808,652,2
808,745,4
808,4930,1
808,1382,2
808,4844,3
808,3137,4
808,2811,3
808,1054,1
808,3281,1
808,2667,3
808,480,1
808,4395,3
808,2812,1
808,1004,2
808,1402,3
808,2877,3
808,682,5
808,929,2
808,598,1
808,3028,3
808,2777,2
808,2891,1
808,714,1
808,1994,2
808,3897,2
808,2396,3
808,4617,4
808,4274,2
808,4221,5
808,1611,3
808,1122,1
808,2161,4
808,4219,2
808,1881,2
808,2274,1
808,1898,3
808,392,2
808,2656,5
808,86,1
809,1439,2
809,4149,1
809,3711,3
809,3220,3
809,4668,2
809,3159,1
809,1053,5
809,4202,1
809,1711,1
809,4540,1
809,3911,1
809,3008,5
809,38,1
809,2224,2
809,4844,3
809,2567,3
809,3689,3
809,2981,2
809,738,1
809,3114,1
809,1122,3
809,1991,3
809,4710,1
809,1269,2
809,4910,2
809,3335,4
809,3767,1
809,2812,1
809,1566,1
809,372,2
809,3324,3
809,4489,5
809,4612,2
809,4459,3
809,72,1
809,2868,2
809,4589,2
809,1104,1
809,1343,1
809,4627,1
809,3350,3
809,642,1
809,3426,1
809,3700,4
809,482,2
809,894,1
809,3012,4
809,986,4
809,810,4
810,4625,2
810,2922,1
810,4652,2
810,4757,2
810,3568,5
810,2828,2
810,2791,2
810,1290,1
810,1827,3
810,3495,4
810,4145,2
810,3438,3
810,4622,4
810,3917,3
810,1105,1
810,648,4
810,671,4
810,3192,3
810,2198,2
810,1542,4
810,2167,4
810,2479,3
810,2306,2
810,65,1
810,282,1
810,3516,3
810,706,2
810,273,4
810,2283,3
810,1291,1
810,995,4
810,1667,4
810,2724,4
810,1254,3
810,2536,1
810,1015,3
810,283,3
810,3412,1
810,4473,3
810,2689,3
810,4286,3
810,402,4
810,1807,1
810,3936,2
811,3853,2
811,2889,2
811,439,1
811,2784,3
811,3406,4
811,1924,2
811,1839,3
811,301,3
811,4444,1
811,2838,5
811,1817,3
811,4328,3
811,778,3
811,4948,3
811,689,5
811,195,5
811,3485,3
811,4424,1
811,269,2
811,64,4
811,2063,3
811,3069,4
811,4004,2
811,572,3
811,1585,3
811,4695,4
811,4534,4
811,2696,2
811,1450,4
811,3253,3
811,468,1
811,2310,1
811,532,4
811,2152,1
811,459,4
811,4419,4
811,1722,3
811,457,2
811,3652,5
811,1461,3
811,1902,3
811,4787,1
811,3424,1
812,2653,3
812,4491,3
812,4723,1
812,3427,3
812,3358,4
812,2073,2
812,2803,1
812,4425,1
812,2791,1
812,1483,1
812,1795,1
812,4580,3
812,1943,2
812,3187,4
812,3504,3
812,4619,3
812,4658,1
812,556,1
812,268,5
812,3463,4
812,593,2
812,453,2
812,2452,3
812,3973,1
812,361,3
812,1249,2
812,462,5
812,2191,5
812,3837,5
812,2739,1
813,2603,1
813,2806,4
813,561,1
813,2882,3
813,3557,1
813,4097,1
813,236,3
813,1865,3
813,4460,3
813,243,3
813,3890,2
813,2243,2
813,1700,2
813,3014,4
813,1050,2
813,3254,2
813,4121,4
813,3209,4
813,1662,1
813,4516,3
813,1324,5
813,85,4
813,1787,4
813,1989,3
813,3725,4
813,2633,2
813,2329,2
813,3365,3
813,861,3
813,1597,3
813,504,1
813,4761,4
813,3090,3
814,89,2
814,4421,1
814,2948,2
814,1640,1
814,456,2
814,3665,2
814,3601,1
814,4184,2
814,926,2
814,3765,1
814,3910,2
814,3585,2
814,4537,1
814,2494,4
814,3764,1
814,606,1
814,1521,3
814,459,3
814,4237,3
814,1684,2
814,3809,3
814,4025,1
814,1982,3
814,534,4
814,281,1
814,2618,2
814,1664,3
814,3209,2
814,4804,3
814,1524,2
814,2490,3
814,1348,4
814,3532,3
814,2396,2
814,1081,3
814,4083,1
814,4343,1
814,502,3
814,4554,3
814,1135,1
814,2809,3
814,3501,1
814,2472,2
814,4809,3
814,4183,3
815,3065,2
815,835,3
815,2295,4
815,3582,4
815,3533,3
815,1683,3
815,1797,4
815,3417,2
815,2630,2
815,2346,4
815,3216,2
815,2084,1
815,3233,3
815,1519,3
815,4296,4
815,1134,4
815,3124,4
815,4292,4
815,4717,1
815,2166,4
815,2238,3
815,857,2
815,1949,3
815,931,3
815,100,3
815,2538,3
815,2178,3
815,50,3
815,2988,4
815,1861,3
815,3108,3
815,3728,2
815,1167,4
815,2717,4
815,3495,1
815,4182,3
815,2603,1
815,4627,4
816,392,2
816,897,1
816,3821,2
816,3914,1
816,2171,2
816,1543,1
816,2627,1
816,2759,4
816,1074,1
816,3019,3
816,2562,1
816,2955,2
816,3158,2
816,1135,2
816,1416,4
816,4103,4
816,603,1
816,1411,3
816,109,4
816,2971,2
816,3916,3
816,2182,1
816,640,3
816,4661,2
816,4854,2
816,3319,1
816,1521,4
816,4710,2
816,3643,3
816,4535,2
816,2223,3
816,38,1
816,915,4
816,954,1
816,1386,3
816,3512,1
816,2791,4
816,865,3
816,636,3
816,3479,1
816,3550,3
816,4258,1
816,4848,3
816,2258,1
816,3906,3
817,1361,2
817,2410,5
817,1185,1
817,1378,1
817,3473,1
817,4952,2
817,1124,1
817,1477,5
817,553,1
817,3502,3
817,4215,2
817,4525,4
817,125,1
817,3827,5
817,2121,2
817,4360,1
817,154,1
817,4716,2
817,1614,5
817,135,3
817,3982,1
817,961,1
817,3907,2
817,4389,2
817,3155,3
817,4124,3
817,3169,3
817,650,1
817,14,1
817,1186,2
817,3999,5
817,1637,3
817,4328,3
817,441,1
817,684,2
817,1871,1
817,4855,2
817,3103,5
817,3688,1
817,4180,4
817,4875,1
817,4138,1
817,4708,2
817,2977,1
818,3260,4
818,710,4
818,1872,1
818,4073,3
818,1144,3
818,3826,2
818,2610,1
818,4126,3
818,4673,3
818,2093,4
818,1871,3
818,2106,2
818,1134,3
818,2380,3
818,1908,3
818,322,3
818,1122,1
818,3280,2
818,1666,3
818,1981,3
818,4623,5
818,3113,4
818,469,3
818,2525,2
818,1942,4
818,707,3
818,1056,1
818,1339,2
818,114,3
818,1961,5
818,463,4
818,1176,3
818,3061,3
818,2379,2
818,780,3
818,3697,3
818,224,3
818,3233,3
818,188,3
818,3109,1
818,433,3
818,4592,4
818,3078,1
818,4437,2
818,1932,2
819,4898,1
819,2272,1
819,2979,3
819,3282,3
819,3787,1
819,3440,3
819,3119,4
819,3445,2
819,262,4
819,416,2
819,2303,3
819,283,4
819,1845,1
819,2821,4
819,1478,3
819,3291,1
819,3161,2
819,1759,3
819,1548,1
819,4881,2
819,2345,1
819,3419,2
819,1675,3
819,1973,2
819,3127,1
819,3298,1
819,1625,3
819,3148,1
819,4304,3
819,2719,1
819,3316,3
819,3192,3
819,4026,1
819,3351,2
819,3512,1
819,230,1
819,2077,1
819,4664,2
819,1475,4
819,2434,2
819,674,1
819,758,1
819,1950,4
819,1967,1
819,1859,3
819,4313,2
819,793,3
820,4937,3
820,742,5
820,3212,2
820,1960,1
820,1535,4
820,3731,3
820,1374,5
820,2331,4
820,2011,4
820,1675,5
820,4621,2
820,4367,4
820,1861,3
820,3338,3
820,3381,4
820,3153,1
820,2519,2
820,1659,2
820,4565,5
820,989,2
820,2310,2
820,1570,1
820,1902,2
820,3175,4
820,1816,2
820,835,2
820,405,1
820,4038,1
820,3733,3
820,4057,3
820,1253,4
820,249,3
820,2200,5
820,4578,4
820,3473,3
820,2555,1
820,2960,3
820,3802,1
820,4700,4
820,474,3
820,3980,4
820,2002,4
820,1280,4
820,2970,2
820,1559,2
820,4234,1
820,2766,2
820,4363,3
820,1014,2
820,4624,1
820,3997,1
821,930,1
821,35,2
821,4676,4
821,3880,1
821,2928,2
821,2372,2
821,2008,1
821,3241,3
821,4695,3
821,2019,1
821,3834,1
821,1751,3
821,2250,1
821,4701,2
821,3561,1
821,4113,1
821,3888,2
821,883,4
821,4149,1
821,2977,2
821,3551,3
821,2108,1
821,1500,1
821,1004,2
821,4175,1
821,2537,5
821,2650,2
821,2743,2
821,3184,3
821,1455,1
821,3778,2
821,3092,1
821,4734,2
821,477,2
821,3692,2
821,2790,5
821,2368,2
821,2677,4
821,2366,1
821,1804,1
821,2535,1
821,2580,2
821,1124,4
821,1461,2
822,640,2
822,527,3
822,2917,2
822,2818,4
822,4793,5
822,4147,3
822,1589,3
822,782,4
822,963,2
822,3281,3
822,330,3
822,375,2
822,4381,4
822,2436,4
822,4195,3
822,4523,5
822,4312,1
822,105,4
822,3123,3
822,4627,4
822,1585,4
822,4028,3
822,1980,4
822,398,4
822,3565,2
822,2729,1
822,3364,4
822,4773,2
822,1869,3
822,3152,5
823,2241,1
823,4945,2
823,4921,1
823,602,2
823,1789,3
823,2906,3
823,28,4
823,1289,3
823,4277,1
823,2328,3
823,4783,1
823,3601,3
823,4603,3
823,1054,4
823,2684,2
823,1096,3
823,2286,1
823,2582,2
823,2184,2
823,225,2
823,781,2
823,23,5
823,3102,3
823,793,3
823,3248,2
823,4796,4
823,1779,2
823,3042,5
823,4845,4
823,184,4
823,4142,2
823,2917,5
823,3611,3
823,2713,4
823,4009,4
823,4341,1
823,3091,2
823,3116,5
823,165,1
823,2590,5
823,4720,2
823,2141,3
823,2412,4
823,2914,4
824,887,4
824,3775,3
824,1525,1
824,948,1
824,2760,3
824,3323,3
824,100,3
824,2335,1
824,2291,2
824,4232,1
824,1011,2
824,4557,3
824,2182,1
824,1684,2
824,3896,1
824,3917,2
824,411,1
824,777,3
824,1630,3
824,4843,1
824,766,4
824,2649,3
824,986,2
824,834,3
824,440,2
824,1385,1
824,4733,2
824,4677,1
824,4578,2
824,3255,4
824,1968,3
824,145,5
824,3500,3
824,913,2
824,4854,1
824,1638,3
824,3239,2
824,3683,3
824,413,2
824,481,3
824,1438,1
824,4440,4
824,4486,3
824,4292,1
825,2976,3
825,3810,1
825,3277,1
825,3599,3
825,711,3
825,3972,1
825,793,2
825,34,3
825,71,3
825,4052,2
825,1262,2
825,2230,1
825,2069,1
825,3561,3
825,3421,3
825,1499,1
825,228,2
825,1244,1
825,2778,1
825,2578,2
825,1509,1
825,1693,1
825,3457,1
825,2522,3
825,2656,4
825,1587,2
825,3013,2
825,787,3
825,1874,1
825,100,1
825,859,1
825,1103,3
825,2464,2
826,4550,2
826,3121,2
826,3159,1
826,1042,2
826,400,1
826,383,1
826,539,2
826,3932,3
826,952,4
826,296,1
826,2078,1
826,646,1
826,1192,3
826,886,3
826,2835,1
826,1871,3
826,214,1
826,1494,2
826,1883,4
826,4322,1
826,3526,1
826,2710,2
826,1730,1
826,3118,2
826,1674,4
826,2892,3
826,2615,3
826,1598,2
826,2594,2
826,2213,3
826,3072,4
826,3948,1
827,562,1
827,3512,2
827,3167,3
827,238,3
827,142,3
827,4402,3
827,1572,2
827,4519,3
827,4138,3
827,3666,3
827,4868,4
827,962,2
827,1314,1
827,2579,3
827,1866,4
827,4588,4
827,2677,2
827,4599,3
827,4663,1
827,1690,3
827,4845,4
827,1649,3
827,4005,3
827,3942,3
827,2306,3
827,3009,4
827,4538,3
827,327,4
827,4427,3
827,3240,2
827,2819,4
827,1571,2
827,2376,3
827,378,2
827,2512,3
827,4476,2
827,3563,4
827,3623,2
827,1267,3
828,2230,3
828,4890,1
828,3362,2
828,1129,2
828,3456,2
828,4055,1
828,172,2
828,1094,2
828,3983,1
828,869,3
828,2319,3
828,4136,1
828,4604,5
828,4270,4
828,3587,3
828,996,3
828,4747,2
828,2227,1
828,4737,5
828,4925,3
828,4633,2
828,2989,3
828,989,2
828,3576,1
828,2265,1
828,3839,3
828,3764,4
828,461,4
828,71,1
828,2888,3
828,3567,1
828,4082,1
828,2644,1
828,111,1
828,741,2
828,2424,1
828,4848,2
828,4431,2
828,2119,4
828,1793,1
828,4193,4
828,1078,3
829,4721,1
829,2226,1
829,1057,1
829,4727,5
829,4817,3
829,1895,4
829,113,2
829,724,4
829,1999,3
829,3766,1
829,3579,2
829,2949,1
829,3252,2
829,3687,4
829,3690,2
829,2373,3
829,4202,2
829,2174,3
829,2495,1
829,1892,3
829,1452,1
829,199,2
829,4504,1
829,2709,4
829,4196,4
829,2240,1
829,1707,2
829,1725,1
829,4402,1
829,615,5
829,2199,2
829,4209,1
829,1844,1
829,953,1
829,2613,1
829,1384,3
829,2647,1
829,4003,1
829,1954,1
829,4108,1
829,1178,3
829,2544,1
829,3526,2
829,2486,1
829,1775,2
829,499,4
829,2508,2
830,2162,2
830,4460,3
830,4196,4
830,849,3
830,529,1
830,2180,4
830,1405,1
830,1346,1
830,3745,4
830,3385,3
830,1764,2
830,878,1
830,445,2
830,140,2
830,357,5
830,2447,3
830,4560,3
830,3105,1
830,3789,2
830,4458,3
830,1048,4
830,267,3
830,2731,3
830,3402,3
830,3041,5
830,1089,3
830,659,3
830,4285,5
830,385,4
830,1522,3
830,1778,1
831,4200,1
831,2835,2
831,2818,2
831,1045,2
831,1881,4
831,4879,3
831,701,1
831,2763,3
831,1984,2
831,4128,1
831,1467,3
831,1781,3
831,507,1
831,912,4
831,2712,2
831,1017,4
831,568,3
831,1415,2
831,2180,2
831,254,2
831,4036,1
831,2126,4
831,1513,3
831,3018,5
831,2444,3
831,262,3
831,4569,3
831,2073,1
831,515,2
831,4724,1
831,3064,1
831,3804,1
831,427,1
831,1147,2
832,2489,3
832,951,3
832,872,4
832,1911,3
832,4635,1
832,1219,2
832,4174,1
832,1291,2
832,3114,2
832,3683,2
832,3783,1
832,110,3
832,817,1
832,1686,1
832,2825,2
832,2597,2
832,4119,2
832,2874,4
832,1679,1
832,3031,4
832,2369,1
832,3196,1
832,3723,1
832,1316,3
832,4362,2
832,3630,1
832,3130,1
832,2720,3
832,2309,2
832,2027,2
832,1931,2
832,2023,1
832,682,3
832,2736,3
832,685,2
832,3921,1
832,1206,2
833,3120,2
833,396,3
833,4913,2
833,1367,5
833,100,2
833,3400,1
833,2466,2
833,4464,2
833,2362,5
833,1996,4
833,4432,4
833,3793,3
833,1138,1
833,4621,2
833,1513,1
833,1197,3
833,1119,2
833,4078,1
833,2454,3
833,1495,4
833,2017,3
833,1983,4
833,3410,3
833,4176,2
833,4775,3
833,1022,1
833,1137,2
833,4024,3
833,3214,1
833,3343,2
833,3073,4
833,3569,1
833,3128,5
833,2999,3
833,4919,3
833,3134,2
833,4103,4
833,861,3
833,1784,1
833,3190,3
833,3088,2
833,2372,3
833,1425,3
833,495,4
833,2711,3
833,4665,1
833,3515,3
833,1121,2
833,547,2
833,1853,3
834,2365,1
834,3511,1
834,1285,3
834,1003,2
834,2917,4
834,2695,3
834,3636,2
834,644,5
834,91,2
834,4128,3
834,3987,3
834,2947,3
834,3113,2
834,634,4
834,531,2
834,4444,2
834,1910,3
834,3202,2
834,2360,3
834,412,3
834,3193,3
834,4080,2
834,4360,3
834,3822,2
834,526,1
834,2962,2
834,2166,2
834,4316,3
834,154,2
834,2643,1
834,2288,3
834,87,1
834,2315,1
834,418,2
834,4078,3
834,2378,2
834,3572,4
834,4717,2
835,3034,3
835,1520,1
835,1887,2
835,4942,3
835,853,2
835,4329,1
835,4012,4
835,3878,2
835,536,2
835,860,2
835,2270,2
835,4224,3
835,974,3
835,283,1
835,777,3
835,2750,3
835,1113,3
835,3431,3
835,51,3
835,2125,4
835,1821,4
835,1539,3
835,4797,2
835,4286,3
835,2753,1
835,2447,1
835,4304,3
835,1740,3
835,406,2
835,3973,3
835,909,3
835,4687,3
835,2113,2
835,591,1
835,4872,4
836,2002,1
836,452,1
836,3238,2
836,700,2
836,3280,2
836,2217,2
836,2430,2
836,1518,3
836,122,1
836,1414,2
836,1418,2
836,2376,3
836,1157,5
836,1032,1
836,2096,1
836,1470,1
836,4700,1
836,1436,3
836,4505,3
836,1453,3
836,415,1
836,3742,3
836,3286,1
836,8,3
836,753,2
836,4817,3
836,1228,3
836,4270,4
836,3495,1
836,977,4
837,3096,3
837,1695,1
837,4139,3
837,1394,4
837,953,2
837,3054,3
837,969,4
837,4137,3
837,2331,4
837,2180,1
837,5,4
837,2767,3
837,573,2
837,1527,4
837,4848,4
837,478,3
837,4631,1
837,4827,2
837,1840,1
837,3693,3
837,3032,1
837,2221,1
837,3647,4
837,2833,4
837,672,5
837,4429,3
837,3050,2
837,543,3
837,48,4
837,341,4
837,2338,4
837,4482,2
837,1254,2
837,2668,1
837,4026,4
837,3314,1
837,1798,1
837,99,1
837,4954,2
837,2404,3
837,4839,3
837,785,5
837,1105,1
837,10,3
837,3213,1
837,90,3
837,2034,2
838,713,1
838,3400,2
838,91,4
838,2731,4
838,2332,1
838,3034,2
838,4920,4
838,3344,2
838,87,2
838,593,3
838,33,1
838,1403,1
838,3712,3
838,4788,1
838,3460,3
838,4254,3
838,631,2
838,1869,4
838,816,3
838,3009,1
838,1313,3
838,2368,5
838,1814,2
838,3440,3
838,4403,3
838,1782,1
838,2177,2
838,3447,3
838,1906,2
838,439,4
838,2439,3
838,1011,2
838,4817,3
838,147,1
838,4949,2
838,202,1
838,4697,3
838,2971,1
838,3836,2
839,3963,2
839,2139,1
839,3271,3
839,1107,1
839,2495,3
839,4681,2
839,98,2
839,875,1
839,1992,5
839,1157,1
839,2184,3
839,2232,3
839,4009,2
839,4092,3
839,3525,3
839,376,1
839,381,2
839,1032,1
839,3901,3
839,3262,4
839,1344,3
839,1622,2
839,2226,3
839,3133,3
839,2167,1
839,3551,2
839,742,4
839,4188,3
839,274,1
839,2246,1
839,3928,3
839,3843,3
839,1341,4
839,739,2
839,97,5
839,3418,3
839,2003,4
839,493,3
839,3422,4
839,1392,1
839,4696,3
839,2462,2
839,3509,2
839,823,2
839,2106,3
839,1828,3
839,1578,3
840,2221,2
840,3516,3
840,397,3
840,4083,2
840,2261,2
840,1382,2
840,35,2
840,1190,2
840,3828,1
840,4250,2
840,3311,3
840,3660,4
840,2424,4
840,179,5
840,3252,3
840,896,3
840,3878,1
840,3845,4
840,3339,3
840,4610,2
840,3193,3
840,2375,2
840,4158,1
840,1136,1
840,484,3
840,4627,1
840,3742,2
840,2383,2
840,2449,3
840,4616,1
840,3533,1
840,4328,2
840,545,4
840,4952,4
840,2490,2
840,4709,2
840,655,3
840,3243,2
840,2600,2
840,3104,3
840,2727,1
840,2842,2
840,1215,1
840,2806,3
841,118,3
841,1920,1
841,989,1
841,2035,1
841,3437,5
841,1145,3
841,2135,1
841,1139,1
841,3324,5
841,4859,5
841,584,2
841,3118,1
841,4234,3
841,1427,4
841,3686,2
841,4037,3
841,68,2
841,2554,1
841,1895,1
841,3770,2
841,596,2
841,99,4
841,3939,2
841,3682,5
841,1130,1
841,4861,2
841,1809,1
841,2257,1
841,4909,2
841,4919,2
841,4419,2
841,1822,1
841,170,1
841,3151,1
841,3570,2
841,2809,1
841,4118,3
841,2836,3
841,3372,2
841,2239,4
841,3105,1
841,2269,2
841,1985,2
841,1533,4
841,1804,1
842,2924,3
842,1686,1
842,2254,3
842,4091,3
842,4452,4
842,932,3
842,2028,3
842,230,4
842,2587,4
842,491,2
842,3980,3
842,829,2
842,1033,4
842,4216,5
842,3907,4
842,3161,1
842,917,3
842,2626,2
842,2372,4
842,27,2
842,1205,3
842,344,2
842,4926,2
842,2670,2
842,1282,2
842,393,3
842,2183,4
842,4752,2
842,2578,5
842,3783,3
842,2605,2
842,2759,3
842,3732,2
842,381,5
842,717,4
842,1944,4
842,2099,2
842,3519,5
842,4071,5
842,261,4
842,199,3
842,402,1
842,1012,2
842,1475,3
843,4180,3
843,2331,1
843,1032,1
843,4492,2
843,1728,1
843,2981,3
843,3176,2
843,2002,4
843,3997,1
843,1546,4
843,1113,3
843,3554,4
843,1116,5
843,2612,3
843,362,2
843,699,5
843,279,2
843,564,4
843,3665,4
843,3237,3
843,306,1
843,3770,3
843,1847,4
843,151,4
843,1266,5
843,3953,2
843,2305,3
843,2292,2
843,3601,2
843,2277,1
843,3551,2
843,3173,1
843,3477,3
843,288,3
843,2428,2
843,2289,3
843,3760,3
844,711,4
844,4663,1
844,3445,1
844,3809,1
844,4388,3
844,4559,1
844,1097,4
844,1435,3
844,3552,1
844,3409,2
844,4480,3
844,941,3
844,552,3
844,1951,3
844,542,1
844,4118,3
844,3040,1
844,2130,3
844,1606,3
844,4910,2
844,4333,1
844,295,3
844,4161,2
844,1547,2
844,2671,4
844,636,2
844,393,1
844,1968,4
844,3391,2
844,2269,2
844,3922,2
844,1078,2
844,853,3
844,4575,3
844,1698,3
844,2252,2
844,4269,3
844,1224,2
844,199,3
844,334,2
844,660,2
844,1846,1
844,4392,2
844,977,2
844,0,4
844,3878,1
844,4247,2
844,4581,1
844,3816,3
844,3210,1
844,814,1
845,1968,1
845,1508,1
845,2868,2
845,367,2
845,1309,1
845,1648,3
845,2764,3
845,582,5
845,3278,1
845,1643,4
845,1877,1
845,870,1
845,1531,2
845,1238,1
845,3158,3
845,1419,1
845,3087,2
845,3329,1
845,383,1
845,143,1
845,2779,4
845,4621,1
845,2969,2
845,3484,2
845,2739,1
845,3316,3
845,2961,1
845,1540,1
845,3764,3
845,4541,1
845,4795,1
845,853,4
845,786,1
846,4400,1
846,790,3
846,1252,4
846,2965,2
846,1882,1
846,1972,3
846,4360,1
846,4538,4
846,426,3
846,4414,2
846,1107,1
846,2562,3
846,4123,2
846,1830,1
846,1960,3
846,3342,3
846,4410,2
846,2437,1
846,3214,1
846,2820,2
846,2062,3
846,2355,3
846,1985,3
846,1909,1
846,4203,3
846,912,4
846,2984,4
846,786,3
846,1367,4
846,1354,4
846,1771,3
846,3145,3
846,539,4
846,4260,1
846,2224,3
846,1136,1
846,3851,2
846,2927,2
846,470,3
847,1412,1
847,3560,4
847,2123,3
847,190,3
847,1826,2
847,3216,2
847,571,3
847,2668,2
847,4099,3
847,4670,2
847,2497,2
847,1952,1
847,3197,1
847,1571,1
847,3433,5
847,669,2
847,195,4
847,1287,2
847,1292,2
847,3725,1
847,3344,1
847,1762,3
847,499,1
847,4738,3
847,2492,3
847,1793,3
847,428,1
847,730,2
847,336,1
847,3191,1
847,353,2
847,2441,2
847,3338,1
847,3144,3
847,4899,2
847,4350,3
847,753,2
847,1698,1
847,406,3
847,917,1
847,3678,3
847,1490,2
847,2292,2
847,1000,4
847,3991,1
847,4391,1
848,1516,1
848,3329,4
848,4006,1
848,1614,5
848,4748,1
848,3436,1
848,1133,2
848,2576,3
848,666,3
848,132,1
848,4175,2
848,1524,1
848,2176,1
848,3415,1
848,2365,1
848,245,3
848,1321,3
848,3782,1
848,222,4
848,112,1
848,4518,1
848,1636,1
848,268,5
848,1417,3
848,2283,2
848,4813,1
848,129,3
848,4035,1
848,3545,2
848,3522,2
848,265,2
848,4483,2
848,2147,4
848,4041,1
848,1775,2
848,2195,2
848,4318,4
848,1484,2
848,4290,2
848,4269,1
848,688,2
848,55,5
848,3726,3
848,3605,2
849,3383,2
849,3973,1
849,3474,1
849,3930,1
849,3819,4
849,532,2
849,4621,1
849,2855,2
849,2993,3
849,3224,4
849,2127,4
849,4313,2
849,3674,4
849,1854,4
849,4182,2
849,3339,2
849,1264,2
849,4196,1
849,3290,2
849,1709,4
849,1504,3
849,3868,3
849,886,1
849,4885,2
849,260,4
849,631,2
849,415,1
849,1947,1
849,4736,2
849,3537,1
849,3792,1
849,1007,3
849,2075,3
849,3606,1
849,2850,1
849,3129,3
849,2104,2
849,4780,2
849,1430,1
849,3897,1
849,4801,1
